Accession Number,DOI,Pubmed ID,Article Title,Link,Authors,Source,Research Area,Volume,Issue,Pages,Publication Date,Times Cited,Journal Expected Citations,Category Expected Citations,Journal Normalized Citation Impact,Category Normalized Citation Impact,Percentile in Subject Area,Journal Impact Factor
WOS:000375520600007,10.5705/ss.2013.383,n/a,A WEIGHTED COMPOSITE LIKELIHOOD APPROACH FOR ANALYSIS OF SURVEY DATA UNDER TWO-LEVEL MODELS,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000375520600007,"Yi, Grace Y.; Rao, J. N. K.; Li, Haocheng",STATISTICA SINICA,STATISTICS & PROBABILITY,26,2,569-587,2016,4,1.924051,2.95,2.08,1.3564,23.4044,0.886
WOS:000357340100022,10.1371/journal.pcbi.1004291,MEDLINE:26047028,Disease Interventions Can Interfere with One Another through Disease-Behaviour Interactions,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000357340100022,"Andrews, Michael A.; Bauch, Chris T.",PLOS COMPUTATIONAL BIOLOGY,MATHEMATICAL & COMPUTATIONAL BIOLOGY; BIOCHEMICAL RESEARCH METHODS,11,6,n/a,2015,4,12.956882,8.83,0.31,0.4531,51.9291,3.955
WOS:000352200200002,10.1519/SSC.0000000000000130,MEDLINE:26823657,The Back Squat: Targeted Training Techniques to Correct Functional Deficits and Technical Factors That Limit Performance,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000352200200002,"Kushner, Adam M.; Brent, Jensen L.; Schoenfeld, Brad J.; Hugentobler, Jason; Lloyd, Rhodri S.",STRENGTH AND CONDITIONING JOURNAL,SPORT SCIENCES,37,2,13-60,2015,4,1.567164,7.83,2.55,0.511,61.3822,0.651
WOS:000322953300001,10.1088/1367-2630/15/8/083027,n/a,Classical percolation fingerprints in the high temperature regime of the quantum Hall effect,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000322953300001,"Floeser, M.; Piot, B. A.; Campbell, C. L.; Maude, D. K.; Henini, M.",NEW JOURNAL OF PHYSICS,"PHYSICS, MULTIDISCIPLINARY",15,n/a,n/a,2013,4,18.016393,13.94,0.22,0.2869,56.0644,3.579
WOS:000402275900007,10.1242/dev.144964,MEDLINE:28512197,Interstitial fluid osmolarity modulates the action of differential tissue surface tension in progenitor cell segregation during gastrulation,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000402275900007,"Krens, S. F. Gabriel; Veldhuis, Jim H.; Barone, Vanessa; Capek, Daniel; Maitre, Jean-Leon",DEVELOPMENT,DEVELOPMENTAL BIOLOGY,144,10,1798-1806,2017,4,5.30137,3.1,0.75,1.2919,29.0717,5.413
WOS:000314134300019,10.1016/j.jalgebra.2012.11.033,n/a,Computing the Hermite form of a matrix of Ore polynomials,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000314134300019,"Giesbrecht, Mark; Kim, Myung Sub",JOURNAL OF ALGEBRA,MATHEMATICS,376,n/a,341-362,2013,4,4.365535,3.91,0.92,1.0242,32.5779,0.675
WOS:000356936200043,10.3390/su7055664,n/a,Sustainable Agriculture and Climate Change: Producing Potatoes (Solanum tuberosum L.) and Bush Beans (Phaseolus vulgaris L.) for Improved Food Security and Resilience in a Canadian Subarctic First Nations Community,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000356936200043,"Barbeau, Christine D.; Oelbermann, Maren; Karagatzides, Jim D.; Tsuji, Leonard J. S.",SUSTAINABILITY,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY; ENVIRONMENTAL STUDIES; ENVIRONMENTAL SCIENCES,7,5,5664-5681,2015,4,7.996255,9.74,0.5,0.4106,49.624,2.075
WOS:000322780200024,10.1039/c3cy00349c,n/a,An investigation of the role of surface nitrate species in the oxidation of propene on a Pt-based diesel oxidation catalyst,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000322780200024,"Chansai, Sarayute; Burch, Robbie; Hardacre, Christopher; Oh, Harry; Epling, William S.",CATALYSIS SCIENCE & TECHNOLOGY,"CHEMISTRY, PHYSICAL",3,9,2349-2356,2013,4,28.104816,23.56,0.14,0.1697,84.3036,5.365
WOS:000361747400001,10.3402/tellusa.v67.27218,n/a,Assimilation of ice and water observations from SAR imagery to improve estimates of sea ice concentration,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000361747400001,"Scott, K. Andrea; Ashouri, Zahra; Buehner, Mark; Pogson, Lynn; Carrieres, Tom",TELLUS SERIES A-DYNAMIC METEOROLOGY AND OCEANOGRAPHY,METEOROLOGY & ATMOSPHERIC SCIENCES; OCEANOGRAPHY,67,n/a,n/a,2015,4,5.213115,8.39,0.77,0.4767,58.9677,1.738
WOS:000390044900033,10.1073/pnas.1604987113,MEDLINE:27956605,"Alternative stable states and the sustainability of forests, grasslands, and agriculture",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000390044900033,"Henderson, Kirsten A.; Bauch, Chris T.; Anand, Madhur",PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,ECOLOGY; MULTIDISCIPLINARY SCIENCES,113,51,14552-14559,2016,4,20.530298,6.63,0.19,0.6031,55.9846,9.504
WOS:000316576500002,10.1299/jamdsm.7.2,n/a,Micro-Domain Force Estimation Using Hall-Effect Sensors for a Magnetic Microrobotic Station,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000316576500002,"Mehrtash, Moein; Khamesee, Mir Behrad",JOURNAL OF ADVANCED MECHANICAL DESIGN SYSTEMS AND MANUFACTURING,"ENGINEERING, MECHANICAL; ENGINEERING, MANUFACTURING",7,1,14-Feb,2013,4,2.111111,10.62,1.89,0.3766,61.316,0.503
WOS:000365860600006,10.1136/tobaccocontrol-2014-051542,MEDLINE:24827978,Determinants of smoking-induced deprivation in China,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000365860600006,"Yao, Tingting; Huang, Jidong; Sung, Hai-Yen; Ong, Michael K.; Mao, Zhengzhong",TOBACCO CONTROL,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",24,n/a,35-39,2015,4,13.3,6.9,0.3,0.5794,52.6639,4.151
WOS:000395867900009,10.1039/c6ra25674k,n/a,Fluorescent probe with aggregation-induced emission characteristics for targeted labelling and imaging of cancer cells,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000395867900009,"Peng, Na; Xu, Rui; Si, Michelle; Victorious, Amanda; Ha, Emily",RSC ADVANCES,"CHEMISTRY, MULTIDISCIPLINARY",7,19,11282-11285,2017,4,3.365193,5.84,1.19,0.6844,42.225,2.936
WOS:000352663100023,10.1016/j.insmatheco.2015.02.001,n/a,Optimal relativities and transition rules of a bonus-malus system,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000352663100023,"Tan, Chong It; Li, Jackie; Li, Johnny Siu-Hang; Balasooriya, Uditha",INSURANCE MATHEMATICS & ECONOMICS,"ECONOMICS; STATISTICS & PROBABILITY; SOCIAL SCIENCES, MATHEMATICAL METHODS; MATHEMATICS, INTERDISCIPLINARY APPLICATIONS",61,n/a,255-263,2015,4,4.695652,5.19,0.85,0.7713,35.1716,1.265
WOS:000357874500012,10.1136/tobaccocontrol-2014-052091,MEDLINE:25855640,Differential responsiveness to cigarette price by education and income among adult urban Chinese smokers: findings from the ITC China Survey,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000357874500012,"Huang, Jidong; Zheng, Rong; Chaloupka, Frank J.; Fong, Geoffrey T.; Jiang, Yuan",TOBACCO CONTROL,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",24,n/a,76-82,2015,4,13.3,6.9,0.3,0.5794,52.6639,4.151
WOS:000368940201089,10.1109/SMC.2015.257,n/a,Augmented Reality-Based Indoor Navigation using Google Glass as a Wearable Head-Mounted Display,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000368940201089,"Rehman, Umair; Cao, Shi","2015 IEEE INTERNATIONAL CONFERENCE ON SYSTEMS, MAN, AND CYBERNETICS (SMC 2015): BIG DATA ANALYTICS FOR HUMAN-CENTRIC SYSTEMS","COMPUTER SCIENCE, INFORMATION SYSTEMS; COMPUTER SCIENCE, THEORY & METHODS; COMPUTER SCIENCE, CYBERNETICS",n/a,n/a,1452-1457,2015,4,1.596715,1.46,2.51,2.731,10.4135,n/a
WOS:000394868900007,10.1177/1687814016686925,n/a,Nonlocal effect in carbon nanotube resonators: A comprehensive review,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000394868900007,"Askari, Hassan; Younesian, Davood; Esmailzadeh, Ebrahim; Cveticanin, Livija",ADVANCES IN MECHANICAL ENGINEERING,"ENGINEERING, MECHANICAL; THERMODYNAMICS",9,2,n/a,2017,4,1.47619,9.83,2.71,0.4071,47.4227,0.848
WOS:000342784600010,10.1587/transinf.2013LOP0010,n/a,Asynchronous Stochastic Decoding of LDPC Codes: Algorithm and Simulation Model,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000342784600010,"Onizawa, Naoya; Gross, Warren J.; Hanyu, Takahiro; Gaudet, Vincent C.",IEICE TRANSACTIONS ON INFORMATION AND SYSTEMS,"COMPUTER SCIENCE, SOFTWARE ENGINEERING; COMPUTER SCIENCE, INFORMATION SYSTEMS",E97D,9,2286-2295,2014,4,1.501222,7.79,2.66,0.5132,47.3155,0.5
WOS:000437728000022,10.1515/spma-2015-0022,n/a,Symmetric Hadamard matrices of order 116 and 172 exist,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000437728000022,"Di Matteo, Olivia; Dokovic, Dragomir Z.; Kotsireas, Ilias S.",SPECIAL MATRICES,MATHEMATICS,3,1,227-234,2015,4,0.92,2.5,4.35,1.5971,22.2565,n/a
WOS:000379496900004,10.1103/PhysRevA.94.013605,n/a,Spin-orbit states of neutron wave packets,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000379496900004,"Nsofini, Joachim; Sarenac, Dusan; Wood, Christopher J.; Cory, David G.; Arif, Muhammad",PHYSICAL REVIEW A,"OPTICS; PHYSICS, ATOMIC, MOLECULAR & CHEMICAL",94,1,n/a,2016,4,6.529864,6.22,0.61,0.6432,46.0761,2.909
WOS:000379368100002,10.1152/jn.00914.2015,MEDLINE:26961106,Low- and high-gamma oscillations deviate in opposite directions from zero-phase synchrony in the limbic corticostriatal loop,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000379368100002,"Catanese, Julien; Carmichael, J. Eric; van der Meer, Matthijs A. A.",JOURNAL OF NEUROPHYSIOLOGY,NEUROSCIENCES; PHYSIOLOGY,116,1,17-May,2016,4,5.279116,6.42,0.76,0.6228,53.8923,2.502
WOS:000338127200009,10.1093/ntr/ntu017,MEDLINE:24610479,The Role of Cocoa as a Cigarette Additive: Opportunities for Product Regulation,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000338127200009,"Sokol, Natasha A.; Kennedy, Ryan David; Connolly, Gregory N.",NICOTINE & TOBACCO RESEARCH,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH; SUBSTANCE ABUSE",16,7,984-991,2014,4,13.663677,10.24,0.29,0.3906,62.6595,4.293
WOS:000403682600042,10.1002/2016WR019736,n/a,A diagnostic approach to constraining flow partitioning in hydrologic models using a multiobjective optimization framework,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000403682600042,"Shafii, Mahyar; Basu, Nandita; Craig, James R.; Schiff, Sherry L.; Van Cappellen, Philippe",WATER RESOURCES RESEARCH,LIMNOLOGY; ENVIRONMENTAL SCIENCES; WATER RESOURCES,53,4,3279-3301,2017,4,4.085179,2.85,0.98,1.4053,23.0443,4.361
WOS:000332874700001,10.1155/2014/402747,n/a,PDPA Investigation on an Electrostatically-Assisted Twin-Fluid Atomization Flow,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000332874700001,"Wang, Zhentao; Wen, John Z.; Wang, Junfeng; Dong, Qingming",ADVANCES IN MECHANICAL ENGINEERING,"ENGINEERING, MECHANICAL; THERMODYNAMICS",n/a,n/a,n/a,2014,4,2.576577,9.28,1.55,0.431,54.6347,0.848
WOS:000316621700001,10.1002/etc.2143,MEDLINE:23508401,Detection of reproductive impacts of effluents from pulp and paper mills: Shifts in issues and potential causes,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000316621700001,"Munkittrick, Kelly R.; McMaster, Mark E.; Servos, Mark R.",ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY,TOXICOLOGY; ENVIRONMENTAL SCIENCES,32,4,729-731,2013,4,15.173913,15.47,0.26,0.2586,77.6425,3.179
WOS:000358040600004,10.1007/s00415-015-7759-7,MEDLINE:25929667,Disentangling perceptual judgment and online feedback deficits in Parkinson's freezing of gait,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000358040600004,"Silveira, Carolina R. A.; Martens, Kaylena A. Ehgoetz; Pieruccini-Faria, Frederico; Bell-Boucher, Danielle; Roy, Eric A.",JOURNAL OF NEUROLOGY,CLINICAL NEUROLOGY,262,7,1629-1636,2015,4,10.432331,9.66,0.38,0.4141,62.8395,3.783
WOS:000387871100029,10.1145/2967934.2968088,n/a,"''The Collecting Itself Feels Good"": Towards Collection Interfaces for Digital Game Objects",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000387871100029,"Toups, Zachary O.; Crenshaw, Nicole K.; Wehbe, Rina R.; Tondello, Gustavo F.; Nacke, Lennart E.",CHI PLAY 2016: PROCEEDINGS OF THE 2016 ANNUAL SYMPOSIUM ON COMPUTER-HUMAN INTERACTION IN PLAY,"COMPUTER SCIENCE, SOFTWARE ENGINEERING; COMPUTER SCIENCE, CYBERNETICS",n/a,n/a,276-290,2016,4,n/a,0.95,n/a,4.2291,5.2508,n/a
WOS:000414650600087,10.3390/rs9101057,n/a,A New Method to Map Groundwater Table in Peatlands Using Unmanned Aerial Vehicles,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000414650600087,"Rahman, Mir Mustafizur; McDermid, Gregory J.; Strack, Maria; Lovitt, Julie",REMOTE SENSING,REMOTE SENSING,9,10,n/a,2017,4,3.692841,3.38,1.08,1.1817,30.3963,3.406
WOS:000399023800001,10.1109/JPHOT.2017.2679601,n/a,Tunable Multimode Fiber Based Filter and Its Application in Cost-Effective Interrogation of Fiber-Optic Temperature Sensors,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000399023800001,"Wei, LI; Khattak, Anum; Martz, Connor; Zhou, Da-Peng",IEEE PHOTONICS JOURNAL,"ENGINEERING, ELECTRICAL & ELECTRONIC; PHYSICS, APPLIED; OPTICS",9,2,n/a,2017,4,2.535893,3.5,1.58,1.1428,26.1262,2.627
WOS:000385477000009,10.1016/j.jcta.2016.08.002,n/a,Four-dimensional polytopes of minimum positive semidefinite rank,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000385477000009,"Gouveia, Joao; Pashkovich, Kanstanstin; Robinson, Richard Z.; Thomas, Rekha R.",JOURNAL OF COMBINATORIAL THEORY SERIES A,MATHEMATICS,145,n/a,184-226,2017,4,1.164948,0.9,3.43,4.4379,6.0716,0.93
WOS:000413957300001,10.1128/MCB.00245-17,MEDLINE:28807933,Mice Deficient in lysophosphatidic acid acyltransferase delta (Lpaat delta)/acylglycerophosphate acyltransferase 4 (Agpat4) Have Impaired Learning and Memory,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000413957300001,"Bradley, Ryan M.; Mardian, Emily B.; Bloemberg, Darin; Henao, Juan J. Aristizabal; Mitchell, Andrew S.",MOLECULAR AND CELLULAR BIOLOGY,BIOCHEMISTRY & MOLECULAR BIOLOGY; CELL BIOLOGY,37,22,n/a,2017,4,3.655367,4.53,1.09,0.8826,34.4562,3.813
WOS:000405172600066,10.1038/s41598-017-05180-9,MEDLINE:28698657,Anaerobic oxidation of methane coupled with extracellular electron transfer to electrodes,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000405172600066,"Gao, Yaohuan; Lee, Jangho; Neufeld, Josh D.; Park, Joonhong; Rittmann, Bruce E.",SCIENTIFIC REPORTS,MULTIDISCIPLINARY SCIENCES; MICROBIOLOGY,7,n/a,n/a,2017,4,3.60258,3.63,1.11,1.1026,33.3686,4.122
WOS:000398097400003,10.1177/0706743716673321,MEDLINE:28212496,Antipsychotic Use in Dementia: Is There a Problem and Are There Solutions?,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000398097400003,"Kirkham, Julia; Sherman, Chelsea; Velkers, Clive; Maxwell, Colleen; Gill, Sudeep",CANADIAN JOURNAL OF PSYCHIATRY-REVUE CANADIENNE DE PSYCHIATRIE,PSYCHIATRY,62,3,170-181,2017,4,4.45,5.47,0.9,0.7319,44.3969,3.612
WOS:000402060800001,10.1103/PhysRevApplied.7.054017,n/a,Microwave Spectroscopy of a Carbon Nanotube Charge Qubit,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000402060800001,"Penfold-Fitch, Z. V.; Sfigakis, F.; Buitelaar, M. R.",PHYSICAL REVIEW APPLIED,"PHYSICS, APPLIED",7,5,n/a,2017,4,5.028777,4.58,0.8,0.8742,34.3618,4.782
WOS:000402645200008,10.24043/isj.8,n/a,"The role of science in sustainability transitions: citizen science, transformative research, and experiences from Samothraki island, Greece",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000402645200008,"Petridis, Panos; Fischer-Kowalski, Marina; Singh, Simron J.; Noll, Dominik",ISLAND STUDIES JOURNAL,"SOCIAL SCIENCES, INTERDISCIPLINARY; GEOGRAPHY",12,1,115-134,2017,4,1.542857,1.01,2.59,3.9677,5.2293,0.839
WOS:000448676800099,10.1016/j.ssmph.2016.10.016,MEDLINE:29349193,An analysis of weight perception and physical activity and dietary behaviours among youth in the COMPASS study,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000448676800099,"Patte, Karen A.; Laxer, Rachel E.; Qian, Wei; Leatherdale, Scott T.",SSM-POPULATION HEALTH,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",2,n/a,841-849,2016,4,3.030928,4.49,1.32,0.891,37.4517,n/a
WOS:000358783900005,n/a,n/a,Straightlining in Web survey panels over time,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000358783900005,"Schonlau, Matthias; Toepoel, Vera",SURVEY RESEARCH METHODS,"SOCIAL SCIENCES, MATHEMATICAL METHODS",9,2,125-137,2015,4,3.3125,4.87,1.21,0.8217,38.5656,0.938
WOS:000365467600116,10.1136/bmjopen-2015-009715,MEDLINE:26453592,Potentially inappropriate prescribing (PIP) in long-term care (LTC) patients: validation of the 2014 STOPP-START and 2012 Beers criteria in a LTC populationa protocol for a cross-sectional comparison of clinical and health administrative data,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000365467600116,"Bjerre, Lise M.; Halil, Roland; Catley, Christina; Farrell, Barbara; Hogel, Matthew",BMJ OPEN,"GERIATRICS & GERONTOLOGY; MEDICINE, GENERAL & INTERNAL",5,10,n/a,2015,4,8.389144,9.04,0.48,0.4425,65.4644,2.413
WOS:000360587800058,10.3390/ijerph120809508,MEDLINE:26287219,Impact of Point-of-Sale Tobacco Display Bans in Thailand: Findings from the International Tobacco Control (ITC) Southeast Asia Survey,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000360587800058,"Li, Lin; Borland, Ron; Yong, Hua-Hie; Sirirassamee, Buppha; Hamann, Stephen",INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH; ENVIRONMENTAL SCIENCES",12,8,9508-9522,2015,4,7.291621,8.39,0.55,0.4769,52.6639,2.145
WOS:000335089700010,10.1080/17470218.2013.838686,MEDLINE:24224499,Basic processes in reading aloud and colour naming: Towards a better understanding of the role of spatial attention,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000335089700010,"Robidoux, Serje; Rauwerda, Derek; Besner, Derek",QUARTERLY JOURNAL OF EXPERIMENTAL PSYCHOLOGY,"PHYSIOLOGY; PSYCHOLOGY, BIOLOGICAL; PSYCHOLOGY, EXPERIMENTAL; PSYCHOLOGY",67,5,979-990,2014,4,11.060403,10.9,0.36,0.3668,67.4465,2.19
WOS:000336494800032,10.1093/mnras/stu678,n/a,Clustering in the phase space of dark matter haloes - I. Results from the Aquarius simulations,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000336494800032,"Zavala, Jesus; Afshordi, Niayesh",MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY,ASTRONOMY & ASTROPHYSICS,441,2,1317-1328,2014,4,21.268772,17.24,0.19,0.232,76.2744,5.194
WOS:000218782500003,10.3390/robotics4010025,n/a,Development of an Effective Docking System for Modular Mobile Self-Reconfigurable Robots Using Extended Kalman Filter and Particle Filter,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000218782500003,"Won, Peter; Biglarbegian, Mohammad; Melek, William",ROBOTICS,ROBOTICS,4,1,25-49,2015,4,2.15,5.95,1.86,0.6724,42.6974,n/a
