DOI,Filename,Article Title,Authors,Source,Research Area,Publication Date,Times Cited,publisher,is-referenced-by-count,container-title,subject,crossref-data,is_oa,journal_is_oa,oa_status
10.1186/s12966-017-0508-9,OA 2013-2017.csv,Exploring parent-reported barriers to supporting their child's health behaviors: a cross-sectional study,"Jarvis, Jocelyn W.; Harrington, Daniel W.; Manson, Heather",INTERNATIONAL JOURNAL OF BEHAVIORAL NUTRITION AND PHYSICAL ACTIVITY,NUTRITION & DIETETICS; PHYSIOLOGY,2017,3,Springer Nature,4,International Journal of Behavioral Nutrition and Physical Activity,,True,True,True,gold
10.1016/j.visres.2015.06.002,OA 2013-2017.csv,A window into visual cortex development and recovery of vision: Introduction to the Vision Research special issue on Amblyopia Preface,"Thompson, Benjamin; Chung, Susana T. L.; Kiorpes, Lynne; Ledgeway, Timothy; McGraw, Paul V.",VISION RESEARCH,NEUROSCIENCES; OPHTHALMOLOGY; PSYCHOLOGY,2015,3,Elsevier BV,2,Vision Research,,True,True,False,hybrid
10.5194/amt-6-3099-2013,OA 2013-2017.csv,HCl and ClO profiles inside the Antarctic vortex as observed by SMILES in November 2009: comparisons with MLS and ACE-FTS instruments,"Sugita, T.; Kasai, Y.; Terao, Y.; Hayashida, S.; Manney, G. L.",ATMOSPHERIC MEASUREMENT TECHNIQUES,METEOROLOGY & ATMOSPHERIC SCIENCES,2013,3,Copernicus GmbH,2,Atmospheric Measurement Techniques,,True,True,True,gold
10.1093/aob/mcx052,OA 2013-2017.csv,Tomato ethylene sensitivity determines interaction with plant growth-promoting bacteria,"Ibort, Pablo; Molina, Sonia; Nunez, Rafael; Maria Zamarreno, Angel; Maria Garcia-Mina, Jose",ANNALS OF BOTANY,PLANT SCIENCES,2017,3,Oxford University Press (OUP),4,Annals of Botany,,True,True,False,bronze
10.1111/cts.12167,OA 2013-2017.csv,Research Participant-Centered Outcomes at NIH-Supported Clinical Research Centers,"Kost, Rhonda G.; Lee, Laura N.; Yessis, Jennifer L.; Wesley, Robert; Alfano, Sandra",CTS-CLINICAL AND TRANSLATIONAL SCIENCE,"MEDICINE, RESEARCH & EXPERIMENTAL",2014,3,Wiley,5,Clinical and Translational Science,,True,True,False,bronze
10.1088/1742-6596/551/1/012039,"OA 2013-2017.csv,OA other 2013-2017.csv",A Brief Survey of beta-Detected NMR of Implanted Li-8(+) in Organic Polymers,"McGee, F. H.; McKenzie, I.; Buck, T.; Daley, C. R.; Forrest, J. A.","13TH INTERNATIONAL CONFERENCE ON MUON SPIN ROTATION, RELAXATION AND RESONANCE","PHYSICS, MULTIDISCIPLINARY; PHYSICS, APPLIED",2014,3,IOP Publishing,1,Journal of Physics: Conference Series,,True,True,False,hybrid
10.1371/journal.pone.0134099,OA 2013-2017.csv,Environmental Interactions and Epistasis Are Revealed in the Proteomic Responses to Complex Stimuli,"Samir, Parimal; Rahul; Slaughter, James C.; Link, Andrew J.",PLOS ONE,MULTIDISCIPLINARY SCIENCES; GENETICS & HEREDITY,2015,3,Public Library of Science (PLoS),3,PLOS ONE,,True,True,True,gold
10.3389/fncom.2016.00143,OA 2013-2017.csv,Predictive Simulation of Reaching Moving Targets Using Nonlinear Model Predictive Control,"Mehrabi, Naser; Razavian, Reza Sharif; Ghannadi, Borna; McPhee, John",FRONTIERS IN COMPUTATIONAL NEUROSCIENCE,MATHEMATICAL & COMPUTATIONAL BIOLOGY; NEUROSCIENCES,2017,3,Frontiers Media SA,7,Frontiers in Computational Neuroscience,,True,True,True,gold
10.1371/journal.pone.0150957,OA 2013-2017.csv,Impact of Dissolved Oxygen during UV-Irradiation on the Chemical Composition and Function of CHO Cell Culture Media,"Meunier, Sarah M.; Todorovic, Biljana; Dare, Emma V.; Begum, Afroza; Guillemette, Simon",PLOS ONE,MULTIDISCIPLINARY SCIENCES,2016,3,Public Library of Science (PLoS),3,PLOS ONE,,True,True,True,gold
10.3390/s17030500,OA 2013-2017.csv,PAVS: A New Privacy-Preserving Data Aggregation Scheme for Vehicle Sensing Systems,"Xu, Chang; Lu, Rongxing; Wang, Huaxiong; Zhu, Liehuang; Huang, Cheng",SENSORS,"ELECTROCHEMISTRY; INSTRUMENTS & INSTRUMENTATION; CHEMISTRY, ANALYTICAL",2017,3,MDPI AG,5,Sensors,,True,True,True,gold
10.3389/fpsyg.2013.00695,OA 2013-2017.csv,Do you see what I hear? Vantage point preference and visual dominance in a time-space synaesthete,"Jarick, Michelle; Stewart, Mark T.; Smilek, Daniel; Dixon, Michael J.",FRONTIERS IN PSYCHOLOGY,"PSYCHOLOGY, MULTIDISCIPLINARY",2013,3,Frontiers Media SA,2,Frontiers in Psychology,,True,True,True,gold
10.1088/1367-2630/aa71d1,OA 2013-2017.csv,Quantum circuit model for non-inertial objects: a uniformly accelerated mirror,"Su, Daiqin; Ho, C. T. Marco; Mann, Robert B.; Ralph, Timothy C.",NEW JOURNAL OF PHYSICS,"PHYSICS, MULTIDISCIPLINARY",2017,3,IOP Publishing,5,New Journal of Physics,,True,True,True,gold
10.2166/wst.2016.057,OA 2013-2017.csv,Nitrification and denitrifying phosphorus removal in an upright continuous flow reactor,"Reza, Maryam; Cuenca, Manuel Alvarez",WATER SCIENCE AND TECHNOLOGY,"ENGINEERING, ENVIRONMENTAL; WATER RESOURCES; ENVIRONMENTAL SCIENCES",2016,3,IWA Publishing,4,Water Science and Technology,,True,False,False,closed
10.1186/s12954-017-0145-2,OA 2013-2017.csv,Expanding conceptualizations of harm reduction: results from a qualitative community-based participatory research study with people who inject drugs,"Boucher, L. M.; Marshall, Z.; Martin, A.; Larose-Hebert, K.; Flynn, J. V.",HARM REDUCTION JOURNAL,SUBSTANCE ABUSE,2017,3,Springer Nature,7,Harm Reduction Journal,,True,True,True,gold
10.1371/journal.pone.0136925,OA 2013-2017.csv,Integration of Semi-Circular Canal and Otolith Cues for Direction Discrimination during Eccentric Rotations,"Soyka, Florian; Buelthoff, Heinrich H.; Barnett-Cowan, Michael",PLOS ONE,NEUROSCIENCES; MULTIDISCIPLINARY SCIENCES,2015,3,Public Library of Science (PLoS),3,PLOS ONE,,True,True,True,gold
10.1016/j.jsc.2015.11.005,"OA 2013-2017.csv,OA other 2013-2017.csv",Faster sparse multivariate polynomial interpolation of straight-line programs,"Arnold, Andrew; Giesbrecht, Mark; Roche, Daniel S.",JOURNAL OF SYMBOLIC COMPUTATION,"MATHEMATICS, APPLIED; COMPUTER SCIENCE, THEORY & METHODS",2016,3,Elsevier BV,7,Journal of Symbolic Computation,Algebra and Number Theory;Computational Mathematics,True,True,False,hybrid
10.1136/tobaccocontrol-2014-051977,OA 2013-2017.csv,Smokers' sensory beliefs mediate the relation between smoking a light/low tar cigarette and perceptions of harm,"Elton-Marshall, Tara; Fong, Geoffrey T.; Yong, Hua-Hie; Borland, Ron; Xu, Steve Shaowei",TOBACCO CONTROL,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",2015,3,BMJ,2,Tobacco Control,,True,True,False,bronze
10.1186/s12960-017-0199-y,OA 2013-2017.csv,"Causes, consequences, and policy responses to the migration of health workers: key findings from India","Walton-Roberts, Margaret; Runnels, Vivien; Rajan, S. Irudaya; Sood, Atul; Nair, Sreelekha",HUMAN RESOURCES FOR HEALTH,HEALTH POLICY & SERVICES; INDUSTRIAL RELATIONS & LABOR,2017,3,Springer Nature,7,Human Resources for Health,,True,True,True,gold
10.3390/e17127883,OA 2013-2017.csv,Gravitational Entropy and the Second Law of Thermodynamics,"Moffat, John W.",ENTROPY,"PHYSICS, MULTIDISCIPLINARY",2015,3,MDPI AG,3,Entropy,,True,True,True,gold
10.1007/JHEP02(2016)034,OA 2013-2017.csv,Thermalon mediated phase transitions in Gauss-Bonnet gravity,"Hennigar, Robie A.; Mann, Robert B.; Mbarek, Saoussen",JOURNAL OF HIGH ENERGY PHYSICS,"PHYSICS, PARTICLES & FIELDS",2016,3,Springer Nature,3,Journal of High Energy Physics,,True,True,True,gold
10.1088/1742-6596/773/1/012109,"OA 2013-2017.csv,OA other 2013-2017.csv",Modelling and fabrication of a compliant centrally supported meandering piezoelectric energy harvester using screen-printing technology,"Fernandes, E.; Zarabi, S.; Debeda, H.; Lucat, C.; Nairn, D.",16TH INTERNATIONAL CONFERENCE ON MICRO AND NANOTECHNOLOGY FOR POWER GENERATION AND ENERGY CONVERSION APPLICATIONS (POWERMEMS 2016),"PHYSICS, APPLIED; ENERGY & FUELS",2016,3,IOP Publishing,1,Journal of Physics: Conference Series,,True,True,False,hybrid
10.1515/JOS-2017-0006,"OA 2013-2017.csv,OA other 2013-2017.csv",Three Methods for Occupation Coding Based on Statistical Learning,"Gweon, Hyukjun; Schonlau, Matthias; Kaczmirek, Lars; Blohm, Michael; Steiner, Stefan",JOURNAL OF OFFICIAL STATISTICS,"STATISTICS & PROBABILITY; SOCIAL SCIENCES, MATHEMATICAL METHODS",2017,3,Walter de Gruyter GmbH,5,Journal of Official Statistics,,True,True,True,gold
10.5770/cgj.18.158,OA 2013-2017.csv,Identifying Feasible Physical Activity Programs for Long-Term Care Homes in the Ontario Context,"Shakeel, Saad; Newhouse, Ian; Malik, Ali; Heckman, George",CANADIAN GERIATRICS JOURNAL,GERIATRICS & GERONTOLOGY,2015,3,Canadian Geriatrics Society,2,Canadian Geriatrics Journal,,True,True,False,bronze
10.5770/cgj.18.159,OA 2013-2017.csv,Implications of Risk Factors for Alzheimer's Disease in Canada's Indigenous Population,"MacDonald, Julia Petrasek; Barnes, Deborah E.; Middleton, Laura E.",CANADIAN GERIATRICS JOURNAL,GERIATRICS & GERONTOLOGY,2015,3,Canadian Geriatrics Society,1,Canadian Geriatrics Journal,,True,True,False,green
10.1016/j.physletb.2014.10.038,OA 2013-2017.csv,Quantum gates via relativistic remote control,"Martin-Martinez, Eduardo; Sutherland, Chris",PHYSICS LETTERS B,"ASTRONOMY & ASTROPHYSICS; PHYSICS, NUCLEAR; PHYSICS, MULTIDISCIPLINARY; PHYSICS, PARTICLES & FIELDS",2014,3,Elsevier BV,4,Physics Letters B,,True,True,True,gold
10.1016/j.mbs.2016.03.009,OA 2013-2017.csv,Comparing malaria surveillance with periodic spraying in the presence of insecticide-resistant mosquitoes: Should we spray regularly or based on human infections?,"Church, Kevin E. M.; Smith, Robert J.",MATHEMATICAL BIOSCIENCES,BIOLOGY; MATHEMATICAL & COMPUTATIONAL BIOLOGY,2016,3,Elsevier BV,3,Mathematical Biosciences,,True,True,False,green
10.1242/bio.015636,OA 2013-2017.csv,Hindsight/RREB-1 functions in both the specification and differentiation of stem cells in the adult midgut of Drosophila,"Baechler, Brittany L.; McKnight, Cameron; Pruchnicki, Porsha C.; Biro, Nicole A.; Reed, Bruce H.",BIOLOGY OPEN,BIOLOGY,2016,3,The Company of Biologists,2,Biology Open,,True,True,True,gold
10.1088/1367-2630/18/8/085002,OA 2013-2017.csv,Anomalous Hall effect in Weyl superconductors,"Bednik, G.; Zyuzin, A. A.; Burkov, A. A.",NEW JOURNAL OF PHYSICS,"PHYSICS, MULTIDISCIPLINARY",2016,3,IOP Publishing,3,New Journal of Physics,,True,True,True,gold
10.1364/OE.22.006391,OA 2013-2017.csv,Simultaneous dispersion measurements of multiple fiber modes using virtual reference interferometry,"Galle, Michael A.; Saini, Simarjeet S.; Mohammed, Waleed S.; Sillard, Pierre; Qian, Li",OPTICS EXPRESS,OPTICS,2014,3,The Optical Society,3,Optics Express,,True,False,False,closed
10.3390/su9020287,OA 2013-2017.csv,Elimination Method of Multi-Criteria Decision Analysis (MCDA): A Simple Methodological Approach for Assessing Agricultural Sustainability,"Talukder, Byomkesh; Blay-Palmer, Alison; Hipel, Keith W.; vanLoon, Gary W.",SUSTAINABILITY,ENVIRONMENTAL SCIENCES; GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY; ENVIRONMENTAL STUDIES,2017,3,MDPI AG,5,Sustainability,,True,True,True,gold
10.1016/j.aam.2012.03.004,OA 2013-2017.csv,On minor-closed classes of matroids with exponential growth rate,"Geelen, Jim; Nelson, Peter",ADVANCES IN APPLIED MATHEMATICS,"MATHEMATICS, APPLIED",2013,3,Elsevier BV,2,Advances in Applied Mathematics,Applied Mathematics,True,True,False,hybrid
10.3808/jei.201500302,OA 2013-2017.csv,Modelling Dependence between Traffic Noise and Traffic Flow through An Entropy-Copula Method,"Huang, K.; Dai, L. M.; Yao, M.; Fan, Y. R.; Kong, X. M.",JOURNAL OF ENVIRONMENTAL INFORMATICS,ENVIRONMENTAL SCIENCES,2017,3,International Society for Environmental Information Science (ISEIS),3,Journal of Environmental Informatics,,True,True,False,bronze
10.1007/s10750-016-2925-1,"OA 2013-2017.csv,OA other 2013-2017.csv",Stable isotope evidence from formalin-ethanol-preserved specimens indicates dietary shifts and increasing diet overlap in Lake Victoria cichlids,"Kishe-Machumu, Mary A.; van Rijssel, Jacco C.; Poste, Amanda; Hecky, Robert E.; Witte, Frans",HYDROBIOLOGIA,MARINE & FRESHWATER BIOLOGY,2017,3,Springer Nature,4,Hydrobiologia,,True,True,False,hybrid
10.1186/s12889-017-4334-4,OA 2013-2017.csv,Do parents' support behaviours predict whether or not their children get sufficient sleep? A cross-sectional study,"Pyper, Evelyn; Harrington, Daniel; Manson, Heather",BMC PUBLIC HEALTH,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",2017,3,Springer Nature,5,BMC Public Health,,True,True,True,gold
10.1513/AnnalsATS.201511-737OC,OA 2013-2017.csv,"Admission Peripheral Edema, Central Venous Pressure, and Survival in Critically Ill Patients","Danziger, John; Chen, Ken; Cavender, Susan; Lee, Joon; Feng, Mengling",ANNALS OF THE AMERICAN THORACIC SOCIETY,RESPIRATORY SYSTEM,2016,3,American Thoracic Society,6,Annals of the American Thoracic Society,,True,True,False,green
10.5751/ES-09118-220144,OA 2013-2017.csv,Private landowners and environmental conservation: a case study of social-psychological determinants of conservation program participation in Ontario,"Drescher, Michael; Warriner, G. Keith; Farmer, James R.; Larson, Brendon M. H.",ECOLOGY AND SOCIETY,ENVIRONMENTAL STUDIES; ECOLOGY,2017,3,"Resilience Alliance, Inc.",5,Ecology and Society,,True,True,True,gold
10.1016/j.nuclphysb.2014.12.005,OA 2013-2017.csv,alpha '-Expansion of open string disk integrals via Mellin transformations,"Yuan, Ellis Ye",NUCLEAR PHYSICS B,"PHYSICS, PARTICLES & FIELDS",2015,3,Elsevier BV,3,Nuclear Physics B,,True,True,True,gold
10.3390/ijgi5070118,OA 2013-2017.csv,"How Do Vegetation Density and Transportation Network Density Affect Crime across an Urban Central-Peripheral Gradient? A Case Study in Kitchener-Waterloo, Ontario","Du, Yikang; Law, Jane",ISPRS INTERNATIONAL JOURNAL OF GEO-INFORMATION,"GEOGRAPHY, PHYSICAL; REMOTE SENSING",2016,3,MDPI AG,6,ISPRS International Journal of Geo-Information,,True,True,True,gold
10.1016/j.proeng.2014.06.304,"OA 2013-2017.csv,OA other 2013-2017.csv",A comparison of coarse-resolution numerical simulation with experimental measurements of wind turbine aerodynamic performance,"Ma, Ping; Li, Meishen; Jilesen, Jonathan; Lien, Fue-Sang; Yee, Eugene",37TH NATIONAL CONFERENCE ON THEORETICAL AND APPLIED MECHANICS (37TH NCTAM 2013) & THE 1ST INTERNATIONAL CONFERENCE ON MECHANICS (1ST ICM),"ENGINEERING, MECHANICAL",2014,3,Elsevier BV,4,Procedia Engineering,,True,True,False,hybrid
10.1186/s12889-017-4034-0,OA 2013-2017.csv,Clustering of risk-related modifiable behaviours and their association with overweight and obesity among a large sample of youth in the COMPASS study,"Laxer, Rachel E.; Brownson, Ross C.; Dubin, Joel A.; Cooke, Martin; Chaurasia, Ashok",BMC PUBLIC HEALTH,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",2017,3,Springer Nature,8,BMC Public Health,,True,True,True,gold
10.2147/DDDT.S104037,OA 2013-2017.csv,Rational design and synthesis of novel diphenyl ether derivatives as antitubercular agents,"Kar, Sidhartha S.; Bhat, Varadaraj; Rao, Praveen P. N.; Shenoy, Vishnu P.; Bairy, Indira",DRUG DESIGN DEVELOPMENT AND THERAPY,"PHARMACOLOGY & PHARMACY; CHEMISTRY, MEDICINAL",2016,3,Dove Medical Press Ltd.,4,"Drug Design, Development and Therapy",,True,True,True,gold
10.3389/fpsyg.2015.00321,OA 2013-2017.csv,Control over the strength of connections between modules: a double dissociation between stimulus format and task revealed by Granger causality mapping in fMRI,"Anderson, Britt; Soliman, Sherif; O'Malley, Shannon; Danckert, James; Besner, Derek",FRONTIERS IN PSYCHOLOGY,"PSYCHOLOGY, MULTIDISCIPLINARY",2015,3,Frontiers Media SA,1,Frontiers in Psychology,,True,True,True,gold
10.1002/wcm.2251,OA 2013-2017.csv,A hierarchical framework of dynamic relay selection for mobile users and profit maximization for service providers in wireless relay networks,"Li, Yifan; Wang, Ping; Niyato, Dusit; Zhuang, Weihua",WIRELESS COMMUNICATIONS & MOBILE COMPUTING,"COMPUTER SCIENCE, INFORMATION SYSTEMS; TELECOMMUNICATIONS; ENGINEERING, ELECTRICAL & ELECTRONIC",2014,3,Wiley,6,Wireless Communications and Mobile Computing,Computer Networks and Communications;Electrical and Electronic Engineering;Information Systems,True,True,False,bronze
10.1093/plankt/fbv003,OA 2013-2017.csv,Photophysiology and its response to visible and ultraviolet radiation in freshwater phytoplankton from contrasting light regimes,"Harrison, Joel W.; Silsbe, Greg M.; Smith, Ralph E. H.",JOURNAL OF PLANKTON RESEARCH,MARINE & FRESHWATER BIOLOGY; OCEANOGRAPHY,2015,3,Oxford University Press (OUP),4,Journal of Plankton Research,,True,True,False,bronze
10.1259/bjr.20140377,OA 2013-2017.csv,"Efficacy of dose escalation on TCP, recurrence and second cancer risks:a mathematical study","Manem, V. S. K.; Dhawan, A.; Kohandel, M.; Sivaloganathan, S.",BRITISH JOURNAL OF RADIOLOGY,"RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING",2014,3,British Institute of Radiology,4,The British Journal of Radiology,,True,True,False,green
10.1890/15-0817,OA 2013-2017.csv,"Multi-scale heterogeneity in vegetation and soil carbon in exurban residential land of southeastern Michigan, USA","Currie, William S.; Kiger, Sarah; Nassauer, Joan I.; Hutchins, Meghan; Marshall, Lauren L.",ECOLOGICAL APPLICATIONS,ECOLOGY; ENVIRONMENTAL SCIENCES,2016,3,Wiley,3,Ecological Applications,,True,False,False,closed
10.1371/journal.pone.0085458,OA 2013-2017.csv,One-against-All Weighted Dynamic Time Warping for Language-Independent and Speaker-Dependent Speech Recognition in Adverse Conditions,"Zhang, Xianglilan; Sun, Jiping; Luo, Zhigang",PLOS ONE,"ENGINEERING, ELECTRICAL & ELECTRONIC; MULTIDISCIPLINARY SCIENCES",2014,3,Public Library of Science (PLoS),4,PLoS ONE,,True,True,True,gold
10.1002/brb3.470,OA 2013-2017.csv,Diaphragm assessment in mice overexpressing phospholamban in slow-twitch type I muscle fibers,"Fajardo, Val Andrew; Smith, Ian Curtis; Bombardier, Eric; Chambers, Paige J.; Quadrilatero, Joe",BRAIN AND BEHAVIOR,BEHAVIORAL SCIENCES; NEUROSCIENCES,2016,3,Wiley,4,Brain and Behavior,,True,True,True,gold
10.1016/j.jalgebra.2013.02.030,OA 2013-2017.csv,"Geometric axioms for differentially closed fields with several commuting derivations (vol 362, pg 107, 2012)","Sanchez, Omar Leon",JOURNAL OF ALGEBRA,MATHEMATICS,2013,3,Elsevier BV,1,Journal of Algebra,,True,True,False,hybrid
10.1093/bioinformatics/btw815,OA 2013-2017.csv,Lineage-specific mutational clustering in protein structures predicts evolutionary shifts in function,"Adams, Jeremy; Mansfield, Michael J.; Richard, Daniel J.; Doxey, Andrew C.",BIOINFORMATICS,"BIOTECHNOLOGY & APPLIED MICROBIOLOGY; BIOCHEMICAL RESEARCH METHODS; MATHEMATICAL & COMPUTATIONAL BIOLOGY; STATISTICS & PROBABILITY; COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",2017,3,Oxford University Press (OUP),1,Bioinformatics,,True,True,False,bronze
10.3390/en8053978,OA 2013-2017.csv,Multi-Period Optimization Model for Electricity Generation Planning Considering Plug-in Hybrid Electric Vehicle Penetration,"Ahmadi, Lena; Elkamel, Ali; Abdul-Wahab, Sabah A.; Pan, Michael; Croiset, Eric",ENERGIES,ENERGY & FUELS,2015,3,MDPI AG,5,Energies,,True,True,True,gold
10.3390/pharmaceutics9040045,OA 2013-2017.csv,"Disposition, Metabolism and Histone Deacetylase and Acetyltransferase Inhibition Activity of Tetrahydrocurcumin and Other Curcuminoids","Novaes, Julia T.; Lillico, Ryan; Sayre, Casey L.; Nagabhushanam, Kalyanam; Majeed, Muhammed",PHARMACEUTICS,PHARMACOLOGY & PHARMACY,2017,3,MDPI AG,3,Pharmaceutics,,True,True,True,gold
10.1140/epjc/s10052-017-5449-6,OA 2013-2017.csv,Greybody factor of scalar fields from black strings,"Ahmed, Jamil; Saifullah, K.",EUROPEAN PHYSICAL JOURNAL C,"PHYSICS, PARTICLES & FIELDS",2017,3,Springer Nature,4,The European Physical Journal C,,True,True,True,gold
