Accession Number,DOI,Pubmed ID,Article Title,Link,Authors,Source,Research Area,Volume,Issue,Pages,Publication Date,Times Cited,Journal Expected Citations,Category Expected Citations,Journal Normalized Citation Impact,Category Normalized Citation Impact,Percentile in Subject Area,Journal Impact Factor
WOS:000429994200001,10.3389/fnhum.2018.00139,MEDLINE:29706877,Perceived Simultaneity and Temporal Order of Audiovisual Events Following Concussion,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000429994200001,"Wise, Adrienne; Barnett-Cowan, Michael",FRONTIERS IN HUMAN NEUROSCIENCE,PSYCHOLOGY; NEUROSCIENCES,12,n/a,n/a,2018,1,0.617336,1.01,1.62,0.9943,41.0776,2.871
WOS:000437709100011,10.1139/cjes-2017-0006,n/a,"Ice-marginal sedimentation and processes of diamicton deposition in large proglacial lakes, Lake Erie, Ontario, Canada",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000437709100011,"Barnett, Peter J.; Karrow, Paul F.",CANADIAN JOURNAL OF EARTH SCIENCES,"GEOSCIENCES, MULTIDISCIPLINARY",55,7,846-862,2018,1,0.976471,1.07,1.02,0.9332,45.8391,1.317
WOS:000449447000003,10.1016/j.plefa.2017.01.012,MEDLINE:28189338,Dynamic interactions of n-3 and n-6 fatty acid nutrients,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000449447000003,"Lands, B.; Bibus, D.; Stark, K. D.",PROSTAGLANDINS LEUKOTRIENES AND ESSENTIAL FATTY ACIDS,ENDOCRINOLOGY & METABOLISM; BIOCHEMISTRY & MOLECULAR BIOLOGY; CELL BIOLOGY,136,n/a,15-21,2018,1,1.313131,1.53,0.76,0.6529,48.7713,2.437
WOS:000438899000003,10.5751/ACE-01143-130104,n/a,Distribution of priority grassland bird habitats in the Prairie Pothole Region of Canada,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000438899000003,"Fedy, Bradley C.; Devries, James H.; Howerter, David W.; Row, Jeffrey R.",AVIAN CONSERVATION AND ECOLOGY,ORNITHOLOGY; ECOLOGY; BIODIVERSITY CONSERVATION,13,1,n/a,2018,1,0.305556,0.75,3.27,1.3311,28.5714,1.436
WOS:000427643200001,10.1103/PhysRevAccelBeams.21.032002,n/a,Field of first magnetic flux entry and pinning strength of superconductors for rf application measured with muon spin rotation,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000427643200001,"Junginger, T.; Abidi, S. H.; Maffett, R. D.; Buck, T.; Dehn, M. H.",PHYSICAL REVIEW ACCELERATORS AND BEAMS,"PHYSICS, NUCLEAR; PHYSICS, PARTICLES & FIELDS",21,3,n/a,2018,1,0.605128,1.55,1.65,0.6437,44.1321,1.413
WOS:000440074200001,10.1002/jia2.25150,MEDLINE:30047573,"Using safe, affordable and accessible non-steroidal anti-inflammatory drugs to reduce the number of HIV target cells in the blood and at the female genital tract",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000440074200001,"Lajoie, Julie; Birse, Kenzie; Mwangi, Lucy; Chen, Yufei; Cheruiyol, Juliana",JOURNAL OF THE INTERNATIONAL AIDS SOCIETY,INFECTIOUS DISEASES; IMMUNOLOGY,21,7,n/a,2018,1,1.248062,1.21,0.8,0.8234,44.8022,5.135
WOS:000425655700002,10.1142/S0218348X18500020,n/a,ON THE EXACT CONVEX HULL OF IFS FRACTALS,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000425655700002,"Vass, Jozsef",FRACTALS-COMPLEX GEOMETRY PATTERNS AND SCALING IN NATURE AND SOCIETY,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS",26,1,n/a,2018,1,1.508621,0.83,0.66,1.2076,34.3603,1.629
WOS:000446827300005,10.1111/conl.12562,n/a,Participation in planning and social networks increase social monitoring in community-based conservation,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000446827300005,"Alexander, Steven M.; Epstein, Graham; Bodin, Orjan; Armitage, Derek; Campbell, Donovan",CONSERVATION LETTERS,BIODIVERSITY CONSERVATION,11,5,n/a,2018,1,2.438776,1.17,0.41,0.8519,47.4369,7.279
WOS:000451350600005,10.1152/jn.00477.2018,MEDLINE:30044672,Estimating the sensorimotor components of cybersickness,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000451350600005,"Weech, Seamas; Varghese, Jessy Parokaran; Barnett-Cowan, Michael",JOURNAL OF NEUROPHYSIOLOGY,PHYSIOLOGY; NEUROSCIENCES,120,5,2201-2217,2018,1,0.779859,1.11,1.28,0.9004,45.6467,2.502
WOS:000426678500030,10.1109/TR.2017.2778754,n/a,Detection of Driver Vigilance Level Using EEG Signals and Driving Contexts,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000426678500030,"Guo, Zizheng; Pan, Yufan; Zhao, Guozhen; Cao, Shi; Zhang, Jun",IEEE TRANSACTIONS ON RELIABILITY,"COMPUTER SCIENCE, SOFTWARE ENGINEERING; COMPUTER SCIENCE, HARDWARE & ARCHITECTURE; ENGINEERING, ELECTRICAL & ELECTRONIC",67,1,370-380,2018,1,1.271845,0.98,0.79,1.0206,32.138,2.729
WOS:000446676000011,10.1017/S0305000918000247,n/a,Was that my name? Infants' listening in conversational multi-talker backgrounds,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000446676000011,"Bernier, Dana E.; Soderstrom, Melanie",JOURNAL OF CHILD LANGUAGE,"LINGUISTICS; PSYCHOLOGY, EXPERIMENTAL; PSYCHOLOGY, DEVELOPMENTAL",45,6,1439-1449,2018,1,0.477612,0.6,2.09,1.654,21.4642,1.791
WOS:000432098300015,10.1177/1461444817711403,MEDLINE:30581359,Megabooth: The cultural intermediation of indie games,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000432098300015,"Parker, Felan; Whitson, Jennifer R.; Simon, Bart",NEW MEDIA & SOCIETY,COMMUNICATION,20,5,1953-1972,2018,1,1.629167,0.53,0.61,1.8858,26.6042,3.121
WOS:000437397400011,10.5751/ES-10006-230226,n/a,Building blocks for social-ecological transformations: identifying and building on governance successes for small-scale fisheries,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000437397400011,"Andrachuk, Mark; Armitage, Derek; Hoang, Ha Dung; Le, Nam Van",ECOLOGY AND SOCIETY,ENVIRONMENTAL STUDIES; ECOLOGY,23,2,n/a,2018,1,1.017647,1.06,0.98,0.9444,43.0182,3.256
WOS:000445599600014,10.1111/nyas.13868,MEDLINE:29863790,"Neuroimaging, neuromodulation, and population health: the neuroscience of chronic disease prevention",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000445599600014,"Hall, Peter A.; Bickel, Warren K.; Erickson, Kirk I.; Wagner, Dylan D.",ANNALS OF THE NEW YORK ACADEMY OF SCIENCES,NEUROSCIENCES,1428,1,240-256,2018,1,2.352518,2.32,0.43,0.4302,64.8196,4.277
WOS:000424726900027,10.1016/j.dci.2017.12.015,MEDLINE:29253558,Tapasin's protein interactions in the rainbow trout peptide-loading complex,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000424726900027,"Sever, Lital; Vo, Nguyen T. K.; Bols, Niels C.; Dixon, Brian",DEVELOPMENTAL AND COMPARATIVE IMMUNOLOGY,ZOOLOGY; FISHERIES; IMMUNOLOGY,81,n/a,262-270,2018,1,1.546125,0.79,0.65,1.2601,32.1434,2.913
WOS:000448958700003,10.1063/1.5047480,n/a,Research Update: Liquid gated membrane filtration performance with inorganic particle suspensions,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000448958700003,"Alvarenga, Jack; Ainge, Yuki; Williams, Chris; Maltz, Aubrey; Blough, Thomas",APL MATERIALS,"PHYSICS, APPLIED; MATERIALS SCIENCE, MULTIDISCIPLINARY; NANOSCIENCE & NANOTECHNOLOGY",6,10,n/a,2018,1,1.246667,1.92,0.8,0.5218,50.6964,4.127
WOS:000448423500062,10.1039/c8ra05531a,n/a,Simulation before fabrication: a case study on the utilization of simulators for the design of droplet microfluidic networks,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000448423500062,"Grimmer, Andreas; Chen, Xiaoming; Hamidovic, Medina; Haselmayr, Werner; Ren, Carolyn L.",RSC ADVANCES,"CHEMISTRY, MULTIDISCIPLINARY",8,60,34733-34742,2018,1,0.881188,1.96,1.13,0.5108,52.8762,2.936
WOS:000454739500153,10.1136/bmjopen-2018-023496,MEDLINE:30355793,Plain packaging of waterpipe tobacco? A qualitative analysis exploring waterpipe smokers' and non-smokers' responses to enhanced versus existing pictorial health warnings in Egypt,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000454739500153,"Mostafa, Aya; Mohammed, Heba Tallah; Hussein, Wafaa Mohamed; Elhabiby, Mahmoud; Safwat, Wael",BMJ OPEN,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",8,10,n/a,2018,1,0.499052,0.74,2,1.3605,36.0808,2.413
WOS:000454427700005,10.1017/jog.2018.78,n/a,SHMIP The subglacial hydrology model intercomparison Project,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000454427700005,"de Fleurian, Basile; Werder, Mauro A.; Beyer, Sebastian; Brinkerhoff, Douglas J.; Delaney, Ian",JOURNAL OF GLACIOLOGY,"GEOSCIENCES, MULTIDISCIPLINARY; GEOGRAPHY, PHYSICAL",64,248,897-916,2018,1,0.8875,1.07,1.13,0.9378,45.8391,3.2
WOS:000423553000001,10.1109/TAC.2017.2714643,n/a,Sensor Choice for Minimum Error Variance Estimation,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000423553000001,"Zhang, Minxin; Morris, Kirsten",IEEE TRANSACTIONS ON AUTOMATIC CONTROL,"ENGINEERING, ELECTRICAL & ELECTRONIC; AUTOMATION & CONTROL SYSTEMS",63,2,315-330,2018,1,2.086047,1.28,0.48,0.7832,41.5247,5.007
WOS:000424971300002,10.5194/hess-22-1193-2018,n/a,Parametric soil water retention models: a critical evaluation of expressions for the full moisture range,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000424971300002,"Madi, Raneem; de Rooij, Gerrit Huibert; Mielenz, Henrike; Mai, Juliane",HYDROLOGY AND EARTH SYSTEM SCIENCES,"WATER RESOURCES; GEOSCIENCES, MULTIDISCIPLINARY",22,2,n/a,2018,1,1.345304,1,0.74,0.9997,41.4887,4.256
WOS:000425492800024,10.1039/c7en00827a,n/a,Magnetic flocculation for nanoparticle separation and catalyst recycling,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000425492800024,"Leshuk, Tim; Holmes, Andrew B.; Ranatunga, Duleeka; Chen, Paul Z.; Jiang, Yunsheng",ENVIRONMENTAL SCIENCE-NANO,"ENVIRONMENTAL SCIENCES; CHEMISTRY, MULTIDISCIPLINARY; NANOSCIENCE & NANOTECHNOLOGY",5,2,509-519,2018,1,2.305164,1.85,0.43,0.54,51.5344,6.087
WOS:000447438100001,10.1155/2018/7396982,MEDLINE:30364016,"Comment on ""The Role of Medications in Causing Dry Eye""",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000447438100001,"Nakhla, Nardine; Killeen, Rosemary",JOURNAL OF OPHTHALMOLOGY,"OPHTHALMOLOGY; MEDICINE, RESEARCH & EXPERIMENTAL",n/a,n/a,n/a,2018,1,0.083333,0.21,12,4.7119,11.6978,1.68
WOS:000429617200001,10.3762/bjoc.14.67,MEDLINE:29719576,"Chlorination of phenylallene derivatives with 1-chloro-1,2-benziodoxol-3-one: synthesis of vicinal-dichlorides and chlorodienes",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000429617200001,"Zhao, Zhensheng; Murphy, Graham K.",BEILSTEIN JOURNAL OF ORGANIC CHEMISTRY,"CHEMISTRY, ORGANIC",14,n/a,796-802,2018,1,0.758333,1.41,1.32,0.7108,51.8972,2.33
WOS:000442800100148,10.1371/journal.pone.0202983,MEDLINE:30138435,Franklin expedition lead exposure: New insights from high resolution confocal x-ray fluorescence imaging of skeletal microstructure,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000442800100148,"Swanston, Treena; Varney, Tamara L.; Kozachuk, Madalena; Choudhury, Sanjukta; Bewer, Brian",PLOS ONE,ARCHAEOLOGY,13,8,n/a,2018,1,0.586908,0.38,1.7,2.6128,22.8145,2.766
WOS:000436252200001,10.1007/s10551-018-3922-2,n/a,Cross-Sector Partnerships for Systemic Change: Systematized Literature Review and Agenda for Further Research,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000436252200001,"Clarke, Amelia; Crane, Andrew",JOURNAL OF BUSINESS ETHICS,BUSINESS; ETHICS,150,2,303-313,2018,1,1.666667,0.66,0.6,1.5125,30.3549,2.917
WOS:000424172300007,10.1016/j.jbiomech.2017.11.022,MEDLINE:29248190,"Thigh-calf contact parameters for six high knee flexion postures: Onset, maximum angle, total force, contact area, and center of force",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000424172300007,"Kingston, David C.; Acker, Stacey M.",JOURNAL OF BIOMECHANICS,"ENGINEERING, BIOMEDICAL; BIOPHYSICS",67,n/a,46-54,2018,1,0.726269,1.26,1.38,0.7927,46.3085,2.431
WOS:000437672000030,10.1016/S2214-109X(18)30159-1,n/a,"The summer of smoke: ecosocial and health impacts of a record wildfire season in the Northwest Territories, Canada",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000437672000030,"Dodd, Warren; Howard, Courtney; Rose, Caren; Scott, Craig; Scott, Patrick",LANCET GLOBAL HEALTH,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",6,n/a,S30-S30,2018,1,0.183099,0.01,5.46,167.0217,0.5467,18.705
WOS:000428952500051,10.1364/JOSAB.35.000958,n/a,Carrier-envelope phase effects in graphene,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000428952500051,"Lefebvre, C.; Gagnon, D.; Fillion-Gourdeau, F.; Maclean, S.",JOURNAL OF THE OPTICAL SOCIETY OF AMERICA B-OPTICAL PHYSICS,OPTICS,35,4,958-966,2018,1,0.75406,1.23,1.33,0.8104,46.9415,2.048
WOS:000436182200005,10.17645/pag.v6i2.1400,n/a,What Do We Know about Hybrid Regimes after Two Decades of Scholarship?,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000436182200005,"Mufti, Mariam",POLITICS AND GOVERNANCE,POLITICAL SCIENCE,6,2,112-119,2018,1,1.375,0.38,0.73,2.6643,19.7514,n/a
WOS:000428088100001,10.1080/16000870.2018.1445379,n/a,Impacts on sea ice analyses from the assumption of uncorrelated ice thickness observation errors: Experiments using a 1D toy model,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000428088100001,"Stonebridge, Graham; Scott, K. Andrea; Buehner, Mark",TELLUS SERIES A-DYNAMIC METEOROLOGY AND OCEANOGRAPHY,OCEANOGRAPHY; METEOROLOGY & ATMOSPHERIC SCIENCES,70,n/a,n/a,2018,1,0.821429,0.98,1.22,1.0183,40.386,1.738
WOS:000435635900032,10.3201/eid2407.171650,MEDLINE:29912705,"Perceptions of Zika Virus Risk during 2016 Outbreak, Miami-Dade County, Florida, USA",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000435635900032,"Moise, Imelda K.; Kangmennaang, Joseph; Hutchings, Tricia Caroline S. G.; Sheskin, Ira M.; Fuller, Douglas O.",EMERGING INFECTIOUS DISEASES,INFECTIOUS DISEASES; IMMUNOLOGY,24,7,1379-1381,2018,1,0.801887,0.53,1.25,1.8953,28.2361,7.422
WOS:000434384900072,10.1371/journal.pone.0198687,MEDLINE:29879201,Sentiment in nursing notes as an indicator of out-of-hospital mortality in intensive care patients,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000434384900072,"Waudby-Smith, Ian E. R.; Nam Tran; Dubin, Joel A.; Lee, Joon",PLOS ONE,CRITICAL CARE MEDICINE,13,6,n/a,2018,1,0.586908,1.61,1.7,0.6229,53.7596,2.766
WOS:000423400900005,10.1186/s12877-017-0684-0,MEDLINE:29370756,Centre- versus home-based exercise among people with mci and mild dementia: study protocol for a randomized parallel-group trial,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000423400900005,"Middleton, Laura E.; Black, Sandra E.; Herrmann, Nathan; Oh, Paul I.; Regan, Kayla",BMC GERIATRICS,GERONTOLOGY; GERIATRICS & GERONTOLOGY,18,n/a,n/a,2018,1,0.42953,0.93,2.33,1.0743,41.9841,2.866
WOS:000425642500002,10.3389/fnins.2018.00093,MEDLINE:29515363,Fast Recognition of BCI-Inefficient Users Using Physiological Features from EEG Signals: A Screening Study of Stroke Patients,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000425642500002,"Shu, Xiaokang; Chen, Shugeng; Yao, Lin; Sheng, Xinjun; Zhang, Dingguo",FRONTIERS IN NEUROSCIENCE,NEUROSCIENCES,12,n/a,n/a,2018,1,0.70565,1.29,1.42,0.7772,49.5103,3.877
WOS:000436570100320,10.3390/su10062008,n/a,The Impact of Green Lending on Credit Risk in China,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000436570100320,"Cui, Yujun; Geobey, Sean; Weber, Olaf; Lin, Haiying",SUSTAINABILITY,ENVIRONMENTAL STUDIES; ENVIRONMENTAL SCIENCES; GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,10,6,n/a,2018,1,0.758958,1.31,1.32,0.762,43.0182,2.075
WOS:000423433000005,10.1103/PhysRevB.97.024432,n/a,Dynamic scaling of topological ordering in classical systems,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000423433000005,"Xu, NA; Castelnovo, Claudio; Melko, Roger G.; Chamon, Claudio; Sandvik, Anders W.",PHYSICAL REVIEW B,"PHYSICS, APPLIED; MATERIALS SCIENCE, MULTIDISCIPLINARY; PHYSICS, CONDENSED MATTER",97,2,n/a,2018,1,1.567138,1.86,0.64,0.5369,50.6964,3.813
WOS:000426734600105,10.3390/en11020362,n/a,Simulation-Optimization Framework for Synthesis and Design of Natural Gas Downstream Utilization Networks,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000426734600105,"Al-Sobhi, Saad A.; Elkamel, Ali; Erenay, Fatih S.; Shaik, Munawar A.",ENERGIES,ENERGY & FUELS,11,2,n/a,2018,1,1.102893,2.09,0.91,0.4789,60.8812,2.676
WOS:000435076900058,10.1038/s41598-018-27406-0,MEDLINE:29899430,Quantification of cyanobacterial cells via a novel imaging-driven technique with an integrated fluorescence signature,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000435076900058,"Jin, Chao; Mesquita, Maria M. F.; Deglint, Jason L.; Emelko, Monica B.; Wong, Alexander",SCIENTIFIC REPORTS,MARINE & FRESHWATER BIOLOGY,8,n/a,n/a,2018,1,1.078694,0.85,0.93,1.1816,41.9783,4.122
WOS:000428557700022,10.3390/ijgi7030101,n/a,Investigating the Influences of Tree Coverage and Road Density on Property Crime,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000428557700022,"Ye, Chengming; Chen, Yifei; Li, Jonathan",ISPRS INTERNATIONAL JOURNAL OF GEO-INFORMATION,"GEOGRAPHY, PHYSICAL; REMOTE SENSING",7,3,n/a,2018,1,0.712766,1.18,1.4,0.8478,47.286,1.723
WOS:000425065000003,10.1109/TSE.2017.2671865,n/a,Measuring the Impact of Code Dependencies on Software Architecture Recovery Techniques,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000425065000003,"Lutellier, Thibaud; Chollak, Devin; Garcia, Joshua; Tan, Lin; Rayside, Derek",IEEE TRANSACTIONS ON SOFTWARE ENGINEERING,"COMPUTER SCIENCE, SOFTWARE ENGINEERING; ENGINEERING, ELECTRICAL & ELECTRONIC",44,2,159-181,2018,1,1.767857,0.91,0.57,1.097,32.138,3.331
WOS:000423108900001,10.1103/PhysRevA.97.012116,n/a,Bounds on the dynamics of periodic quantum walks and emergence of the gapless and gapped Dirac equation,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000423108900001,"Kumar, N. Pradeep; Balu, Radhakrishna; Laflamme, Raymond; Chandrashekar, C. M.",PHYSICAL REVIEW A,"OPTICS; PHYSICS, ATOMIC, MOLECULAR & CHEMICAL",97,1,n/a,2018,1,1.295533,1.3,0.77,0.7722,46.9415,2.909
WOS:000440490200004,10.3144/expresspolymlett.2018.76,n/a,"A study on the effects of graphene nano-platelets (GnPs) sheet sizes from a few to hundred microns on the thermal, mechanical, and electrical properties of polypropylene (PP)/GnPs composites",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000440490200004,"Jun, Y-S.; Um, J. G.; Jiang, G.; Yu, A.",EXPRESS POLYMER LETTERS,POLYMER SCIENCE,12,10,885-897,2018,1,1.2625,1.4,0.79,0.7147,53.2528,3.064
