File,Title,USD
elsevier-dec-2018.csv,International Journal of Obstetric Anesthesia,2500
elsevier-dec-2018.csv,International Journal of Oral & Maxillofacial Surgery,3300
elsevier-dec-2018.csv,International Journal of Orthopaedic and Trauma Nursing,1700
elsevier-dec-2018.csv,International Journal of Osteopathic Medicine,1700
elsevier-dec-2018.csv,International Journal of Paleopathology,1100
elsevier-dec-2018.csv,International Journal of Pediatric Otorhinolaryngology,2500
elsevier-dec-2018.csv,International Journal of Pediatric Otorhinolaryngology Case Reports,2500
elsevier-dec-2018.csv,International Journal of Pediatrics and Adolescent Medicine,0
elsevier-dec-2018.csv,International Journal of Pharmaceutics,3700
elsevier-dec-2018.csv,International Journal of Pharmaceutics: X,1850
elsevier-dec-2018.csv,International Journal of Plasticity,3300
elsevier-dec-2018.csv,International Journal of Pressure Vessels and Piping,3300
elsevier-dec-2018.csv,International Journal of Production Economics,1950
elsevier-dec-2018.csv,International Journal of Project Management,2000
elsevier-dec-2018.csv,International Journal of Psychophysiology,2200
elsevier-dec-2018.csv,"International Journal of Radiation Oncology, Biology, Physics",2500
elsevier-dec-2018.csv,International Journal of Refractory Metals and Hard Materials,2500
elsevier-dec-2018.csv,International Journal of Refrigeration,2500
elsevier-dec-2018.csv,International Journal of Research in Marketing,1800
elsevier-dec-2018.csv,International Journal of Rock Mechanics and Mining Sciences,2500
elsevier-dec-2018.csv,International Journal of Sediment Research,3000
elsevier-dec-2018.csv,International Journal of Solids and Structures,3500
elsevier-dec-2018.csv,International Journal of Surgery,3000
elsevier-dec-2018.csv,International Journal of Surgery Case Reports,700
elsevier-dec-2018.csv,International Journal of Surgery Open,1700
elsevier-dec-2018.csv,International Journal of Thermal Sciences,3300
elsevier-dec-2018.csv,International Journal of Veterinary Science and Medicine,200
elsevier-dec-2018.csv,International Journal of Women's Dermatology,2000
elsevier-dec-2018.csv,International Orthodontics,3360
elsevier-dec-2018.csv,International Review of Economics and Finance,1100
elsevier-dec-2018.csv,International Review of Economics Education,1100
elsevier-dec-2018.csv,International Review of Financial Analysis,1100
elsevier-dec-2018.csv,International Review of Law & Economics,1800
elsevier-dec-2018.csv,International Soil and Water Conservation Research,0
elsevier-dec-2018.csv,Internet Interventions,2100
elsevier-dec-2018.csv,Interventional Cardiology Clinics,3000
elsevier-dec-2018.csv,Investigación en educación médica,0
elsevier-dec-2018.csv,Investigaciones de Historia Económica,3360
elsevier-dec-2018.csv,IRBM,2240
elsevier-dec-2018.csv,IRBM News,3000
elsevier-dec-2018.csv,ISA Transactions,3300
elsevier-dec-2018.csv,ISPRS Journal of Photogrammetry and Remote Sensing,2500
elsevier-dec-2018.csv,JAAD Case Reports,600
elsevier-dec-2018.csv,JACC: Cardiovascular Imaging,3000
elsevier-dec-2018.csv,JACC: Cardiovascular Interventions,3000
elsevier-dec-2018.csv,JACC: Clinical Electrophysiology,3000
elsevier-dec-2018.csv,JACC: Heart Failure,3000
elsevier-dec-2018.csv,Japan & The World Economy,1100
elsevier-dec-2018.csv,Japanese Dental Science Review,0
elsevier-dec-2018.csv,JCRS Online Case Reports,3000
elsevier-dec-2018.csv,JHEP Reports,2240
elsevier-dec-2018.csv,JMV-Journal de Médecine Vasculaire,3360
elsevier-dec-2018.csv,Joint Bone Spine,3360
elsevier-dec-2018.csv,Jornal de Pediatria,0
elsevier-dec-2018.csv,Jornal de Pediatria (Versão em Português),0
elsevier-dec-2018.csv,Journal de Chirurgie Viscérale,3360
elsevier-dec-2018.csv,Journal de mathématiques pures et appliquées,1500
elsevier-dec-2018.csv,Journal de Mycologie Médicale,3360
elsevier-dec-2018.csv,Journal de pédiatrie et de puériculture,3000
elsevier-dec-2018.csv,Journal de Thérapie Comportementale et Cognitive,3000
elsevier-dec-2018.csv,Journal de Traumatologie du Sport,3360
elsevier-dec-2018.csv,Journal Européen des Urgences et de Réanimation,3360
elsevier-dec-2018.csv,Journal for Nature Conservation,1500
elsevier-dec-2018.csv,Journal Français d'Ophtalmologie,3360
elsevier-dec-2018.csv,Journal of AAPOS,3000
elsevier-dec-2018.csv,Journal of Accounting and Economics,1800
elsevier-dec-2018.csv,Journal of Accounting and Public Policy,1800
elsevier-dec-2018.csv,Journal of Accounting Education,1800
elsevier-dec-2018.csv,Journal of Accounting Literature,3000
elsevier-dec-2018.csv,Journal of Acupuncture and Meridian Studies,0
elsevier-dec-2018.csv,Journal of Adolescence,2000
elsevier-dec-2018.csv,Journal of Adolescent Health,3000
elsevier-dec-2018.csv,Journal of Advanced Research,0
elsevier-dec-2018.csv,Journal of Aerosol Science,3400
elsevier-dec-2018.csv,Journal of Affective Disorders,3200
elsevier-dec-2018.csv,Journal of African Earth Sciences,2500
elsevier-dec-2018.csv,Journal of African Trade,0
elsevier-dec-2018.csv,Journal of Aging Studies,1800
elsevier-dec-2018.csv,Journal of Air Transport Management,1100
elsevier-dec-2018.csv,Journal of Algebra,1500
elsevier-dec-2018.csv,Journal of Alloys and Compounds,3200
elsevier-dec-2018.csv,Journal of Analytical and Applied Pyrolysis,2600
elsevier-dec-2018.csv,Journal of Anthropological Archaeology,1800
elsevier-dec-2018.csv,Journal of Anxiety Disorders,1800
elsevier-dec-2018.csv,Journal of Applied Biomedicine,3000
elsevier-dec-2018.csv,Journal of Applied Developmental Psychology,1800
elsevier-dec-2018.csv,Journal of Applied Geophysics,1500
elsevier-dec-2018.csv,Journal of Applied Research in Memory and Cognition,2150
elsevier-dec-2018.csv,Journal of Applied Research on Medicinal and Aromatic Plants,1500
elsevier-dec-2018.csv,Journal of Approximation Theory,1500
elsevier-dec-2018.csv,Journal of Archaeological Science,2500
elsevier-dec-2018.csv,Journal of Archaeological Science: Reports,1200
elsevier-dec-2018.csv,Journal of Arid Environments,2500
elsevier-dec-2018.csv,Journal of Arthroscopy and Joint Surgery,3000
elsevier-dec-2018.csv,Journal of Asian Earth Sciences,2600
elsevier-dec-2018.csv,Journal of Asian Economics,1100
elsevier-dec-2018.csv,Journal of Asia-Pacific Biodiversity,0
elsevier-dec-2018.csv,Journal of Asia-Pacific Entomology,3000
elsevier-dec-2018.csv,Journal of Atmospheric and Solar-Terrestrial Physics,2500
elsevier-dec-2018.csv,Journal of Autoimmunity,4050
elsevier-dec-2018.csv,Journal of Banking and Finance,1800
elsevier-dec-2018.csv,Journal of Behavior Therapy and Experimental Psychiatry,1800
elsevier-dec-2018.csv,Journal of Behavioral and Experimental Economics,1800
elsevier-dec-2018.csv,Journal of Behavioral and Experimental Finance,1100
elsevier-dec-2018.csv,Journal of Biomechanics,3500
elsevier-dec-2018.csv,Journal of Biomedical Informatics,2800
elsevier-dec-2018.csv,Journal of Biomedical Informatics: X,2350
elsevier-dec-2018.csv,Journal of Bioscience and Bioengineering,3000
elsevier-dec-2018.csv,Journal of Biotechnology,2350
elsevier-dec-2018.csv,Journal of Biotechnology: X,2350
elsevier-dec-2018.csv,Journal of Bodywork & Movement Therapies,2500
elsevier-dec-2018.csv,Journal of Bone Oncology,2000
elsevier-dec-2018.csv,Journal of Building Engineering,2500
elsevier-dec-2018.csv,Journal of Business Research,1950
elsevier-dec-2018.csv,Journal of Business Venturing,1800
elsevier-dec-2018.csv,Journal of Business Venturing Insights,1100
elsevier-dec-2018.csv,Journal of Cancer Policy,1600
elsevier-dec-2018.csv,Journal of Cancer Research and Practice,0
elsevier-dec-2018.csv,Journal of Cardiac Failure,2500
elsevier-dec-2018.csv,Journal of Cardiology,3000
elsevier-dec-2018.csv,Journal of Cardiology Cases,3000
elsevier-dec-2018.csv,Journal of Cardiothoracic and Vascular Anesthesia,1700
elsevier-dec-2018.csv,Journal of Cardiovascular Computed Tomography,2750
elsevier-dec-2018.csv,Journal of Catalysis,3600
elsevier-dec-2018.csv,Journal of Cataract & Refractive Surgery,3000
elsevier-dec-2018.csv,Journal of Cellular Immunotherapy,0
elsevier-dec-2018.csv,Journal of Cereal Science,3300
elsevier-dec-2018.csv,Journal of Chemical Health & Safety,2650
elsevier-dec-2018.csv,Journal of Chemical Neuroanatomy,2200
elsevier-dec-2018.csv,Journal of Chiropractic Humanities,3000
elsevier-dec-2018.csv,Journal of Chiropractic Medicine,3300
elsevier-dec-2018.csv,Journal of Choice Modelling,1800
elsevier-dec-2018.csv,Journal of Chromatography A,3800
elsevier-dec-2018.csv,Journal of Chromatography B,3050
elsevier-dec-2018.csv,Journal of Cleaner Production,4050
elsevier-dec-2018.csv,Journal of Clinical & Translational Endocrinology,960
elsevier-dec-2018.csv,Journal of Clinical and Experimental Hepatology,3000
elsevier-dec-2018.csv,Journal of Clinical and Translational Endocrinology: Case Reports,750
elsevier-dec-2018.csv,Journal of Clinical Anesthesia,2500
elsevier-dec-2018.csv,Journal of Clinical Densitometry,3300
elsevier-dec-2018.csv,Journal of Clinical Epidemiology,3100
elsevier-dec-2018.csv,Journal of Clinical Lipidology,2950
elsevier-dec-2018.csv,Journal of Clinical Neuroscience,2500
elsevier-dec-2018.csv,Journal of Clinical Orthopaedics and Trauma,3000
elsevier-dec-2018.csv,Journal of Clinical Tuberculosis and Other Mycobacterial Diseases,1000
elsevier-dec-2018.csv,Journal of Clinical Virology,3000
elsevier-dec-2018.csv,Journal of CO2 Utilization,3000
elsevier-dec-2018.csv,Journal of Colloid And Interface Science,3300
elsevier-dec-2018.csv,Journal of Coloproctology,0
elsevier-dec-2018.csv,"Journal of Combinatorial Theory, Series A",1500
elsevier-dec-2018.csv,"Journal of Combinatorial Theory, Series B",1500
elsevier-dec-2018.csv,Journal of Commodity Markets,1514
elsevier-dec-2018.csv,Journal of Communication Disorders,1100
elsevier-dec-2018.csv,Journal of Comparative Economics,3000
elsevier-dec-2018.csv,Journal of Comparative Pathology,3000
elsevier-dec-2018.csv,Journal of Complexity,2400
elsevier-dec-2018.csv,Journal of Computational and Applied Mathematics,2000
elsevier-dec-2018.csv,Journal of Computational Design and Engineering,0
elsevier-dec-2018.csv,Journal of Computational Physics,2800
elsevier-dec-2018.csv,Journal of Computational Science,2400
elsevier-dec-2018.csv,Journal of Computer and System Sciences,2400
elsevier-dec-2018.csv,Journal of Computer Languages,1500
elsevier-dec-2018.csv,Journal of Constructional Steel Research,2500
elsevier-dec-2018.csv,Journal of Contaminant Hydrology,2500
elsevier-dec-2018.csv,Journal of Contemporary Accounting & Economics,1100
elsevier-dec-2018.csv,Journal of Contextual Behavioral Science,2000
elsevier-dec-2018.csv,Journal of Controlled Release,3750
elsevier-dec-2018.csv,Journal of Co-operative Organization and Management,1100
elsevier-dec-2018.csv,Journal of Corporate Finance,1100
elsevier-dec-2018.csv,Journal of Cranio-Maxillo-Facial Surgery,3300
elsevier-dec-2018.csv,Journal of Criminal Justice,1800
elsevier-dec-2018.csv,Journal of Critical Care,3000
elsevier-dec-2018.csv,Journal of Crystal Growth,2750
elsevier-dec-2018.csv,Journal of Cultural Heritage,1800
elsevier-dec-2018.csv,Journal of Current Ophthalmology,0
elsevier-dec-2018.csv,Journal of Cystic Fibrosis,3300
elsevier-dec-2018.csv,Journal of Dairy Science,3500
elsevier-dec-2018.csv,Journal of Dental Sciences,0
elsevier-dec-2018.csv,Journal of Dentistry,2200
elsevier-dec-2018.csv,Journal of Dermatological Science,2750
elsevier-dec-2018.csv,Journal of Destination Marketing & Management,1100
elsevier-dec-2018.csv,Journal of Development Economics,2300
elsevier-dec-2018.csv,Journal of Diabetes and Its Complications,3100
elsevier-dec-2018.csv,Journal of Differential Equations,1500
elsevier-dec-2018.csv,Journal of Discrete Algorithms,2400
elsevier-dec-2018.csv,Journal of Drug Delivery Science and Technology,3000
elsevier-dec-2018.csv,Journal of Econometrics,1950
elsevier-dec-2018.csv,Journal of Economic Behavior and Organization,2300
elsevier-dec-2018.csv,Journal of Economic Dynamics and Control,1800
elsevier-dec-2018.csv,Journal of Economic Psychology,1800
elsevier-dec-2018.csv,Journal of Economic Theory,1800
elsevier-dec-2018.csv,Journal of Economics and Business,1800
elsevier-dec-2018.csv,Journal of Electrical Systems and Information Technology,0
elsevier-dec-2018.csv,Journal of Electroanalytical Chemistry,2600
elsevier-dec-2018.csv,Journal of Electrocardiology,2500
elsevier-dec-2018.csv,Journal of Electromyography and Kinesiology,3000
elsevier-dec-2018.csv,Journal of Electron Spectroscopy and Related Phenomena,2200
elsevier-dec-2018.csv,Journal of Electrostatics,2400
elsevier-dec-2018.csv,Journal of Emergency Medicine,2500
elsevier-dec-2018.csv,Journal of Emergency Nursing,2500
elsevier-dec-2018.csv,Journal of Empirical Finance,1100
elsevier-dec-2018.csv,Journal of Endodontics,3000
elsevier-dec-2018.csv,Journal of Energy Chemistry,2500
elsevier-dec-2018.csv,Journal of Energy Storage,2500
elsevier-dec-2018.csv,Journal of Engineering and Technology Management,1800
elsevier-dec-2018.csv,Journal of English for Academic Purposes,1100
elsevier-dec-2018.csv,Journal of Environmental Chemical Engineering,3000
elsevier-dec-2018.csv,Journal of Environmental Economics and Management,1800
elsevier-dec-2018.csv,Journal of Environmental Management,3400
elsevier-dec-2018.csv,Journal of Environmental Psychology,1800
elsevier-dec-2018.csv,Journal of Environmental Radioactivity,3300
elsevier-dec-2018.csv,Journal of Environmental Sciences,3000
elsevier-dec-2018.csv,Journal of Epidemiology and Global Health,0
elsevier-dec-2018.csv,Journal of Equine Veterinary Science,2500
elsevier-dec-2018.csv,Journal of Ethnic Foods,0
elsevier-dec-2018.csv,Journal of Ethnopharmacology,3500
elsevier-dec-2018.csv,Journal of EuCornea,2100
elsevier-dec-2018.csv,Journal of Exercise Science & Fitness,1000
elsevier-dec-2018.csv,Journal of Exotic Pet Medicine,2000
elsevier-dec-2018.csv,Journal of Experimental Child Psychology,2500
elsevier-dec-2018.csv,Journal of Experimental Marine Biology and Ecology,3000
elsevier-dec-2018.csv,Journal of Experimental Social Psychology,1800
elsevier-dec-2018.csv,Journal of Family Business Strategy,1100
elsevier-dec-2018.csv,Journal of Financial Economics,1800
elsevier-dec-2018.csv,Journal of Financial Intermediation,1800
elsevier-dec-2018.csv,Journal of Financial Markets,1100
elsevier-dec-2018.csv,Journal of Financial Stability,1100
elsevier-dec-2018.csv,Journal of Fluency Disorders,1800
elsevier-dec-2018.csv,Journal of Fluids and Structures,2500
elsevier-dec-2018.csv,Journal of Fluorine Chemistry,2600
elsevier-dec-2018.csv,Journal of Food and Drug Analysis,0
elsevier-dec-2018.csv,Journal of Food Composition and Analysis,3000
elsevier-dec-2018.csv,Journal of Food Engineering,3000
elsevier-dec-2018.csv,Journal of Forensic and Legal Medicine,3000
elsevier-dec-2018.csv,Journal of Forensic Radiology and Imaging,2500
elsevier-dec-2018.csv,Journal of Forest Economics,1500
elsevier-dec-2018.csv,Journal of Fuel Chemistry and Technology,3000
elsevier-dec-2018.csv,Journal of Functional Analysis,1500
elsevier-dec-2018.csv,Journal of Functional Foods,3800
elsevier-dec-2018.csv,Journal of Genetic Engineering and Biotechnology,0
elsevier-dec-2018.csv,Journal of Genetics and Genomics,3300
elsevier-dec-2018.csv,Journal of Geochemical Exploration,2500
elsevier-dec-2018.csv,Journal of Geodynamics,2500
elsevier-dec-2018.csv,Journal of Geometry and Physics,2200
elsevier-dec-2018.csv,Journal of Geriatric Oncology,1700
elsevier-dec-2018.csv,Journal of Ginseng Research,0
elsevier-dec-2018.csv,Journal of Global Antimicrobial Resistance,2500
elsevier-dec-2018.csv,Journal of Great Lakes Research,2500
elsevier-dec-2018.csv,Journal of Gynecology Obstetrics and Human Reproduction,3360
elsevier-dec-2018.csv,Journal of Hand Surgery,2500
elsevier-dec-2018.csv,Journal of Hand Therapy,2000
elsevier-dec-2018.csv,Journal of Hazardous Materials,2500
elsevier-dec-2018.csv,Journal of Health Economics,1800
elsevier-dec-2018.csv,Journal of Healthcare Quality Research,3000
elsevier-dec-2018.csv,Journal of Heart and Lung Transplantation,3300
elsevier-dec-2018.csv,Journal of Hepatology,3000
elsevier-dec-2018.csv,Journal of Herbal Medicine,1700
elsevier-dec-2018.csv,Journal of High Energy Astrophysics,2200
elsevier-dec-2018.csv,Journal of High Technology Management Research,1100
elsevier-dec-2018.csv,Journal of Historical Geography,750
elsevier-dec-2018.csv,Journal of Hospital Infection,3200
elsevier-dec-2018.csv,"Journal of Hospitality, Leisure, Sport & Tourism Education",1100
elsevier-dec-2018.csv,Journal of Housing Economics,1800
